SAMPLEID,PROJECTCOD,SAMPLETYPE,X,Y,Z,ZONE,AnomalyID,StmNo,As_40PNB_p,Co_40PNB_p,Cu_40PNB_p,Cu_40U6D_p,Ni_40PNB_p,Pb_40PNB_p,Sn_40ZZZ_p,Zn_40PNB_p,DLAT_2020,DLONG_2020
PM630702,KIMBERLEY,STMSD,414086,8124183,0,AMG84-52,,0,-9999,15,15,1,15,15,-9999,15,-16.96,128.19
PM630703,KIMBERLEY,STMSD,413552,8123958,0,AMG84-52,,0,-9999,7,15,1,15,15,-9999,5,-16.96,128.18
PM630704,KIMBERLEY,STMSD,413038,8123963,0,AMG84-52,,0,-9999,10,15,1,10,10,-9999,10,-16.96,128.18
PM630705,KIMBERLEY,STMSD,413112,8123725,0,AMG84-52,,0,-9999,10,15,1,15,60,-9999,10,-16.96,128.18
PM630706,KIMBERLEY,STMSD,414442,8122821,0,AMG84-52,,0,-9999,15,15,1,7,25,-9999,20,-16.97,128.19
PM630707,KIMBERLEY,STMSD,414520,8122677,0,AMG84-52,,0,-9999,30,30,1,25,50,-9999,35,-16.97,128.19
PM630708,KIMBERLEY,STMSD,414327,8122549,0,AMG84-52,,0,-9999,25,15,1,15,25,-9999,20,-16.97,128.19
PM630709,KIMBERLEY,STMSD,413991,8122677,0,AMG84-52,,0,-9999,20,20,1,7,25,-9999,20,-16.97,128.19
PM630710,KIMBERLEY,STMSD,413630,8122545,0,AMG84-52,,0,-9999,30,25,2,25,5,-9999,20,-16.97,128.18
PM630711,KIMBERLEY,STMSD,413651,8122166,0,AMG84-52,,0,-9999,25,15,1,25,-10,-9999,25,-16.98,128.19
PM630712,KIMBERLEY,STMSD,420080,8128005,0,AMG84-52,,0,-9999,20,15,1,20,65,-9999,30,-16.92,128.25
PM630713,KIMBERLEY,STMSD,419997,8128224,0,AMG84-52,,0,-9999,15,20,1,20,25,-9999,45,-16.92,128.24
PM630714,KIMBERLEY,STMSD,419655,8128442,0,AMG84-52,,0,-9999,15,10,1,15,-10,-9999,25,-16.92,128.24
PM630715,KIMBERLEY,STMSD,419714,8127838,0,AMG84-52,,0,-9999,10,7,1,10,10,-9999,20,-16.93,128.24
PM630716,KIMBERLEY,STMSD,419429,8127928,0,AMG84-52,,0,-9999,10,10,1,7,25,-9999,20,-16.92,128.24
PM630717,KIMBERLEY,STMSD,419431,8127538,0,AMG84-52,,0,-9999,25,10,1,10,10,-9999,25,-16.93,128.24
PM630718,KIMBERLEY,STMSD,418888,8127488,0,AMG84-52,,0,-9999,15,7,1,15,175,-9999,15,-16.93,128.23
PM630719,KIMBERLEY,STMSD,418832,8127267,0,AMG84-52,,0,-9999,10,15,1,10,65,-9999,20,-16.93,128.23
PM630720,KIMBERLEY,STMSD,418451,8127100,0,AMG84-52,,0,-9999,10,7,1,7,15,-9999,15,-16.93,128.23
PM630721,KIMBERLEY,STMSD,418406,8126839,0,AMG84-52,,0,-9999,7,7,1,10,10,-9999,15,-16.93,128.23
PM630722,KIMBERLEY,STMSD,418268,8126721,0,AMG84-52,,0,-9999,15,10,1,10,15,-9999,2,-16.94,128.23
PM630723,KIMBERLEY,STMSD,418420,8126614,0,AMG84-52,,0,-9999,10,5,1,10,30,-9999,3,-16.94,128.23
PM630724,KIMBERLEY,STMSD,418372,8126469,0,AMG84-52,,0,-9999,15,65,3,15,-10,-9999,5,-16.94,128.23
PM630725,KIMBERLEY,STMSD,418533,8126402,0,AMG84-52,,0,-9999,30,10,1,15,10,-9999,1,-16.94,128.23
PM630726,KIMBERLEY,STMSD,418578,8126098,0,AMG84-52,,0,-9999,30,10,1,25,30,-9999,15,-16.94,128.23
PM630727,KIMBERLEY,STMSD,418373,8125839,0,AMG84-52,,0,-9999,20,10,1,25,115,-9999,25,-16.94,128.23
PM630728,KIMBERLEY,STMSD,418376,8125659,0,AMG84-52,,0,-9999,20,10,1,15,50,-9999,20,-16.94,128.23
PM630729,KIMBERLEY,STMSD,418195,8126070,0,AMG84-52,,0,-9999,20,20,1,10,35,-9999,25,-16.94,128.23
PM630730,KIMBERLEY,STMSD,417850,8126119,0,AMG84-52,,0,-9999,30,10,1,15,25,-9999,20,-16.94,128.22
PM630731,KIMBERLEY,STMSD,418420,8127784,0,AMG84-52,,0,-9999,15,25,1,15,-10,-9999,20,-16.93,128.23
PM630732,KIMBERLEY,STMSD,418319,8127537,0,AMG84-52,,0,-9999,15,10,1,10,-10,-9999,9,-16.93,128.23
PM630733,KIMBERLEY,STMSD,417866,8127533,0,AMG84-52,,0,-9999,20,35,1,7,-10,-9999,20,-16.93,128.22
PM630734,KIMBERLEY,STMSD,417726,8127266,0,AMG84-52,,0,-9999,20,10,1,10,40,-9999,15,-16.93,128.22
PM630735,KIMBERLEY,STMSD,417393,8127239,0,AMG84-52,,0,-9999,15,30,1,5,-10,-9999,15,-16.93,128.22
PM630736,KIMBERLEY,STMSD,417345,8126849,0,AMG84-52,,0,-9999,10,7,1,-1,35,-9999,15,-16.93,128.22
PM630737,KIMBERLEY,STMSD,417355,8126549,0,AMG84-52,,0,-9999,15,10,1,7,-10,-9999,20,-16.94,128.22
PM630738,KIMBERLEY,STMSD,417089,8126644,0,AMG84-52,,0,-9999,10,10,1,7,5,-9999,15,-16.94,128.22
PM630739,KIMBERLEY,STMSD,417572,8126068,0,AMG84-52,,0,-9999,30,20,1,15,5,-9999,15,-16.94,128.22
PM630740,KIMBERLEY,STMSD,417263,8126053,0,AMG84-52,,0,-9999,20,10,1,5,35,-9999,10,-16.94,128.22
PM630741,KIMBERLEY,STMSD,417491,8125847,0,AMG84-52,,0,-9999,20,15,1,5,5,-9999,20,-16.94,128.22
PM630742,KIMBERLEY,STMSD,417236,8125882,0,AMG84-52,,0,-9999,10,20,1,5,15,-9999,15,-16.94,128.22
PM630743,KIMBERLEY,STMSD,417568,8125429,0,AMG84-52,,0,-9999,20,15,1,-1,10,-9999,20,-16.95,128.22
PM630744,KIMBERLEY,STMSD,416649,8126431,0,AMG84-52,,0,-9999,15,10,1,45,25,-9999,10,-16.94,128.21
PM630745,KIMBERLEY,STMSD,416665,8126076,0,AMG84-52,,0,-9999,10,10,1,25,15,-9999,4,-16.94,128.21
PM630746,KIMBERLEY,STMSD,416297,8126014,0,AMG84-52,,0,-9999,10,10,1,25,35,-9999,6,-16.94,128.21
PM630747,KIMBERLEY,STMSD,416247,8125758,0,AMG84-52,,0,-9999,20,15,1,35,5,-9999,20,-16.94,128.21
PM630748,KIMBERLEY,STMSD,416072,8125460,0,AMG84-52,,0,-9999,15,7,1,25,-10,-9999,10,-16.95,128.21
PM630749,KIMBERLEY,STMSD,415916,8125247,0,AMG84-52,,0,-9999,10,7,1,25,85,-9999,20,-16.95,128.21
PM630750,KIMBERLEY,STMSD,416302,8125120,0,AMG84-52,,0,-9999,10,5,1,25,-10,-9999,8,-16.95,128.21
PM630751,KIMBERLEY,STMSD,416379,8125301,0,AMG84-52,,0,-9999,15,5,1,25,-10,-9999,10,-16.95,128.21
PM630752,KIMBERLEY,STMSD,416227,8124879,0,AMG84-52,,0,-9999,15,3,1,20,-10,-9999,25,-16.95,128.21
PM630753,KIMBERLEY,STMSD,416382,8124837,0,AMG84-52,,0,-9999,15,10,1,30,10,-9999,10,-16.95,128.21
PM630754,KIMBERLEY,STMSD,416579,8124685,0,AMG84-52,,0,-9999,20,10,1,25,40,-9999,15,-16.95,128.21
PM630755,KIMBERLEY,STMSD,416677,8124457,0,AMG84-52,,0,-9999,30,10,1,25,85,-9999,20,-16.96,128.21
PM630756,KIMBERLEY,STMSD,415773,8124875,0,AMG84-52,,0,-9999,20,30,1,35,-10,-9999,15,-16.95,128.21
PM630757,KIMBERLEY,STMSD,416713,8127056,0,AMG84-52,,0,-9999,10,10,1,15,-10,-9999,4,-16.93,128.21
PM630758,KIMBERLEY,STMSD,416864,8127249,0,AMG84-52,,0,-9999,15,15,1,15,15,-9999,10,-16.93,128.22
PM630759,KIMBERLEY,STMSD,416342,8127199,0,AMG84-52,,0,-9999,10,15,1,20,40,-9999,10,-16.93,128.21
PM630760,KIMBERLEY,STMSD,415883,8126955,0,AMG84-52,,0,-9999,15,20,1,35,15,-9999,20,-16.93,128.21
PM630761,KIMBERLEY,STMSD,415598,8127025,0,AMG84-52,,0,-9999,10,10,1,15,60,-9999,10,-16.93,128.2
PM630762,KIMBERLEY,STMSD,415773,8126359,0,AMG84-52,,0,-9999,10,20,3,20,40,-9999,10,-16.94,128.21
PM630763,KIMBERLEY,STMSD,415235,8125784,0,AMG84-52,,0,-9999,10,10,1,15,30,-9999,15,-16.94,128.2
PM630764,KIMBERLEY,STMSD,414777,8126060,0,AMG84-52,,0,-9999,15,15,1,20,10,-9999,6,-16.94,128.2
PM630765,KIMBERLEY,STMSD,414735,8125574,0,AMG84-52,,0,-9999,10,10,1,15,25,-9999,7,-16.95,128.2
PM630766,KIMBERLEY,STMSD,414742,8125190,0,AMG84-52,,0,-9999,15,10,1,15,10,-9999,10,-16.95,128.2
PM630767,KIMBERLEY,STMSD,415227,8125054,0,AMG84-52,,0,-9999,15,10,1,20,60,-9999,20,-16.95,128.2
PM630768,KIMBERLEY,STMSD,414709,8124764,0,AMG84-52,,0,-9999,15,7,1,10,25,-9999,15,-16.95,128.2
PM630769,KIMBERLEY,STMSD,414398,8124594,0,AMG84-52,,0,-9999,10,10,1,15,-10,-9999,6,-16.95,128.19
PM630770,KIMBERLEY,STMSD,414436,8125614,0,AMG84-52,,0,-9999,10,7,1,5,-10,-9999,15,-16.95,128.19
PM630771,KIMBERLEY,STMSD,414202,8125309,0,AMG84-52,,0,-9999,10,10,1,7,30,-9999,10,-16.95,128.19
PM630772,KIMBERLEY,STMSD,413934,8124904,0,AMG84-52,,0,-9999,10,7,1,15,10,-9999,7,-16.95,128.19
PM630773,KIMBERLEY,STMSD,414054,8125521,0,AMG84-52,,0,-9999,10,15,1,20,5,-9999,10,-16.95,128.19
PM630774,KIMBERLEY,STMSD,413837,8125642,0,AMG84-52,,0,-9999,15,15,1,25,5,-9999,20,-16.94,128.19
PM630775,KIMBERLEY,STMSD,413850,8126047,0,AMG84-52,,0,-9999,7,15,1,15,10,-9999,15,-16.94,128.19
PM630776,KIMBERLEY,STMSD,413693,8126549,0,AMG84-52,,0,-9999,15,15,1,15,10,-9999,20,-16.94,128.19
PM630777,KIMBERLEY,STMSD,412579,8126078,0,AMG84-52,,0,-9999,15,15,1,20,-10,-9999,15,-16.94,128.18
PM630778,KIMBERLEY,STMSD,412781,8125952,0,AMG84-52,,0,-9999,15,20,2,20,-10,-9999,15,-16.94,128.18
PM630779,KIMBERLEY,STMSD,413146,8126463,0,AMG84-52,,0,-9999,10,20,1,15,10,-9999,25,-16.94,128.18
PM630780,KIMBERLEY,STMSD,413434,8126818,0,AMG84-52,,0,-9999,20,25,1,25,10,-9999,35,-16.93,128.18
PM630781,KIMBERLEY,STMSD,413800,8126990,0,AMG84-52,,0,-9999,7,20,1,15,-10,-9999,15,-16.93,128.19
PM630782,KIMBERLEY,STMSD,413399,8127427,0,AMG84-52,,0,-9999,7,35,1,20,5,-9999,10,-16.93,128.18
PM630783,KIMBERLEY,STMSD,413232,8127294,0,AMG84-52,,0,-9999,10,15,1,20,-10,-9999,20,-16.93,128.18
PM630784,KIMBERLEY,STMSD,412972,8127329,0,AMG84-52,,0,-9999,7,20,1,40,15,-9999,20,-16.93,128.18
PM630785,KIMBERLEY,STMSD,412968,8127589,0,AMG84-52,,0,-9999,7,15,1,25,10,-9999,15,-16.93,128.18
PM630786,KIMBERLEY,STMSD,412538,8127936,0,AMG84-52,,0,-9999,7,15,1,25,15,-9999,20,-16.92,128.17
PM630787,KIMBERLEY,STMSD,413309,8127720,0,AMG84-52,,0,-9999,3,10,1,15,5,-9999,10,-16.93,128.18
PM630788,KIMBERLEY,STMSD,413292,8128175,0,AMG84-52,,0,-9999,10,10,1,30,10,-9999,20,-16.92,128.18
PM630789,KIMBERLEY,STMSD,413171,8128527,0,AMG84-52,,0,-9999,3,10,1,25,-10,-9999,20,-16.92,128.18
PM630790,KIMBERLEY,STMSD,412906,8128922,0,AMG84-52,,0,-9999,7,10,1,30,5,-9999,40,-16.92,128.18
PM630791,KIMBERLEY,STMSD,412582,8129515,0,AMG84-52,,0,-9999,10,20,1,35,5,-9999,40,-16.91,128.18
PM630792,KIMBERLEY,STMSD,412343,8129810,0,AMG84-52,,0,-9999,7,15,1,30,25,-9999,40,-16.91,128.17
PM630793,KIMBERLEY,STMSD,412014,8130089,0,AMG84-52,,0,-9999,7,10,1,20,5,-9999,25,-16.9,128.17
PM630794,KIMBERLEY,STMSD,412238,8130393,0,AMG84-52,,0,-9999,7,15,1,25,25,-9999,15,-16.9,128.17
PM630795,KIMBERLEY,STMSD,412830,8129865,0,AMG84-52,,0,-9999,7,10,1,25,10,-9999,20,-16.91,128.18
PM630796,KIMBERLEY,STMSD,412545,8130229,0,AMG84-52,,0,-9999,7,20,1,25,5,-9999,35,-16.9,128.18
PM630797,KIMBERLEY,STMSD,412560,8130539,0,AMG84-52,,0,-9999,7,20,1,15,10,-9999,20,-16.9,128.18
PM630798,KIMBERLEY,STMSD,412506,8130748,0,AMG84-52,,0,-9999,15,15,1,20,15,-9999,45,-16.9,128.17
PM630799,KIMBERLEY,STMSD,412306,8131124,0,AMG84-52,,0,-9999,3,7,1,15,5,-9999,20,-16.9,128.17
PM630800,KIMBERLEY,STMSD,412520,8131712,0,AMG84-52,,0,-9999,-5,7,1,15,5,-9999,20,-16.89,128.17
PM630801,KIMBERLEY,STMSD,412672,8132160,0,AMG84-52,,0,-9999,-5,20,1,15,5,-9999,30,-16.89,128.18
PM630802,KIMBERLEY,STMSD,413029,8133431,0,AMG84-52,,0,-9999,-5,15,1,15,10,-9999,20,-16.87,128.18
PM630803,KIMBERLEY,STMSD,411835,8131534,0,AMG84-52,,0,-9999,-5,15,1,10,15,-9999,10,-16.89,128.17
PM630804,KIMBERLEY,STMSD,411512,8131223,0,AMG84-52,,0,-9999,10,7,1,15,40,-9999,20,-16.89,128.17
PM630805,KIMBERLEY,STMSD,411693,8131092,0,AMG84-52,,0,-9999,7,3,1,5,10,-9999,10,-16.9,128.17
PM630806,KIMBERLEY,STMSD,411502,8130928,0,AMG84-52,,0,-9999,-5,10,1,7,5,-9999,10,-16.9,128.17
PM630807,KIMBERLEY,STMSD,411606,8130646,0,AMG84-52,,0,-9999,3,15,1,7,5,-9999,4,-16.9,128.17
PM630808,KIMBERLEY,STMSD,410920,8129683,0,AMG84-52,,0,-9999,3,7,1,10,5,-9999,10,-16.91,128.16
PM630809,KIMBERLEY,STMSD,411237,8130099,0,AMG84-52,,0,-9999,-5,15,1,5,5,-9999,10,-16.9,128.16
PM630810,KIMBERLEY,STMSD,410987,8129225,0,AMG84-52,,0,-9999,3,15,1,10,10,-9999,20,-16.91,128.16
PM630811,KIMBERLEY,STMSD,411318,8128791,0,AMG84-52,,0,-9999,7,20,1,7,30,-9999,25,-16.92,128.16
PM630812,KIMBERLEY,STMSD,411517,8129125,0,AMG84-52,,0,-9999,3,7,1,10,25,-9999,25,-16.91,128.17
PM630813,KIMBERLEY,STMSD,411609,8128707,0,AMG84-52,,0,-9999,7,10,1,15,5,-9999,20,-16.92,128.17
PM630845,KIMBERLEY,STMSD,434429,8137533,0,AMG84-52,,0,-9999,7,20,1,15,40,-9999,40,-16.84,128.38
PM630846,KIMBERLEY,STMSD,434075,8137516,0,AMG84-52,,0,-9999,3,25,1,20,120,-9999,110,-16.84,128.38
PM630847,KIMBERLEY,STMSD,434480,8137774,0,AMG84-52,,0,-9999,7,30,1,25,80,-9999,60,-16.84,128.38
PM630848,KIMBERLEY,STMSD,434125,8137872,0,AMG84-52,,0,-9999,3,30,1,15,50,-9999,65,-16.84,128.38
PM630849,KIMBERLEY,STMSD,434531,8138029,0,AMG84-52,,0,-9999,7,25,1,35,215,-9999,70,-16.83,128.38
PM630850,KIMBERLEY,STMSD,434958,8138417,0,AMG84-52,,0,-9999,3,20,1,25,40,-9999,30,-16.83,128.39
PM630851,KIMBERLEY,STMSD,435368,8138635,0,AMG84-52,,0,-9999,20,20,1,20,35,-9999,20,-16.83,128.39
PM630852,KIMBERLEY,STMSD,434718,8139107,0,AMG84-52,,0,-9999,15,20,1,25,40,-9999,40,-16.82,128.38
PM630853,KIMBERLEY,STMSD,434491,8139252,0,AMG84-52,,0,-9999,15,20,1,10,50,-9999,40,-16.82,128.38
PM630854,KIMBERLEY,STMSD,434158,8139196,0,AMG84-52,,0,-9999,30,25,1,10,50,-9999,50,-16.82,128.38
PM630855,KIMBERLEY,STMSD,434249,8138788,0,AMG84-52,,0,-9999,20,25,1,20,50,-9999,35,-16.83,128.38
PM630856,KIMBERLEY,STMSD,434115,8138795,0,AMG84-52,,0,-9999,40,20,1,25,100,-9999,100,-16.83,128.38
PM630857,KIMBERLEY,STMSD,433859,8139215,0,AMG84-52,,0,-9999,30,20,1,25,90,-9999,70,-16.82,128.38
PM630858,KIMBERLEY,STMSD,433603,8139310,0,AMG84-52,,0,-9999,25,20,1,25,35,-9999,45,-16.82,128.37
PM630859,KIMBERLEY,STMSD,433365,8139280,0,AMG84-52,,0,-9999,80,15,1,25,80,-9999,45,-16.82,128.37
PM630860,KIMBERLEY,STMSD,433298,8139059,0,AMG84-52,,0,-9999,30,25,1,20,50,-9999,55,-16.82,128.37
PM630861,KIMBERLEY,STMSD,433094,8138775,0,AMG84-52,,0,-9999,25,25,1,20,35,-9999,50,-16.83,128.37
PM630862,KIMBERLEY,STMSD,433418,8138417,0,AMG84-52,,0,-9999,20,25,1,15,35,-9999,40,-16.83,128.37
PM630863,KIMBERLEY,STMSD,433617,8138426,0,AMG84-52,,0,-9999,30,25,1,30,40,-9999,50,-16.83,128.37
PM630864,KIMBERLEY,STMSD,433364,8138081,0,AMG84-52,,0,-9999,15,15,1,15,10,-9999,10,-16.83,128.37
PM630865,KIMBERLEY,STMSD,432887,8138332,0,AMG84-52,,0,-9999,25,15,1,25,50,-9999,40,-16.83,128.37
PM630866,KIMBERLEY,STMSD,432777,8138010,0,AMG84-52,,0,-9999,30,30,1,35,40,-9999,55,-16.83,128.37
PM630867,KIMBERLEY,STMSD,432583,8137991,0,AMG84-52,,0,-9999,30,25,1,20,65,-9999,65,-16.83,128.36
PM630868,KIMBERLEY,STMSD,432518,8137701,0,AMG84-52,,0,-9999,30,25,1,45,35,-9999,55,-16.84,128.36
PM630869,KIMBERLEY,STMSD,432256,8137591,0,AMG84-52,,0,-9999,30,20,1,45,35,-9999,55,-16.84,128.36
PM630870,KIMBERLEY,STMSD,432323,8137457,0,AMG84-52,,0,-9999,30,30,1,45,80,-9999,75,-16.84,128.36
PM630871,KIMBERLEY,STMSD,432705,8138788,0,AMG84-52,,0,-9999,15,20,1,30,35,-9999,25,-16.83,128.36
PM630872,KIMBERLEY,STMSD,432493,8138934,0,AMG84-52,,0,-9999,20,10,1,25,35,-9999,40,-16.83,128.36
PM630873,KIMBERLEY,STMSD,431773,8139094,0,AMG84-52,,0,-9999,30,15,1,30,70,-9999,60,-16.82,128.36
PM630874,KIMBERLEY,STMSD,431789,8138391,0,AMG84-52,,0,-9999,30,15,1,45,40,-9999,60,-16.83,128.36
PM630875,KIMBERLEY,STMSD,431720,8138050,0,AMG84-52,,0,-9999,25,30,2,25,25,-9999,20,-16.83,128.36
PM630876,KIMBERLEY,STMSD,431767,8137916,0,AMG84-52,,0,-9999,25,15,1,25,25,-9999,30,-16.83,128.36
PM630877,KIMBERLEY,STMSD,431840,8137737,0,AMG84-52,,0,-9999,15,15,1,25,30,-9999,30,-16.84,128.36
PM630878,KIMBERLEY,STMSD,431946,8137305,0,AMG84-52,,0,-9999,20,15,1,25,35,-9999,15,-16.84,128.36
PM630879,KIMBERLEY,STMSD,431784,8137197,0,AMG84-52,,0,-9999,15,10,1,10,35,-9999,35,-16.84,128.36
PM630880,KIMBERLEY,STMSD,430945,8136691,0,AMG84-52,,0,-9999,25,15,1,25,35,-9999,50,-16.85,128.35
PM630881,KIMBERLEY,STMSD,430475,8137376,0,AMG84-52,,0,-9999,30,15,1,35,35,-9999,45,-16.84,128.34
PM630882,KIMBERLEY,STMSD,430405,8137715,0,AMG84-52,,0,-9999,20,10,1,20,25,-9999,40,-16.84,128.34
PM630883,KIMBERLEY,STMSD,430221,8138001,0,AMG84-52,,0,-9999,15,20,1,35,25,-9999,15,-16.83,128.34
PM630884,KIMBERLEY,STMSD,430537,8138476,0,AMG84-52,,0,-9999,30,30,3,30,960,-9999,30,-16.83,128.34
PM630885,KIMBERLEY,STMSD,430977,8138110,0,AMG84-52,,0,-9999,45,25,1,45,50,-9999,50,-16.83,128.35
PM630886,KIMBERLEY,STMSD,430782,8137807,0,AMG84-52,,0,-9999,30,10,1,25,65,-9999,55,-16.84,128.35
PM630887,KIMBERLEY,STMSD,430720,8137002,0,AMG84-52,,0,-9999,40,20,1,15,65,-9999,80,-16.84,128.35
PM630888,KIMBERLEY,STMSD,430543,8136863,0,AMG84-52,,0,-9999,45,20,1,30,50,-9999,50,-16.84,128.34
PM630889,KIMBERLEY,STMSD,430450,8136457,0,AMG84-52,,0,-9999,45,40,1,40,50,-9999,80,-16.85,128.34
PM630890,KIMBERLEY,STMSD,430687,8136317,0,AMG84-52,,0,-9999,30,10,1,50,25,-9999,25,-16.85,128.35
PM630891,KIMBERLEY,STMSD,429773,8136763,0,AMG84-52,,0,-9999,40,30,1,50,40,-9999,60,-16.84,128.34
PM630892,KIMBERLEY,STMSD,429813,8137049,0,AMG84-52,,0,-9999,30,20,1,25,50,-9999,35,-16.84,128.34
PM630893,KIMBERLEY,STMSD,430012,8137053,0,AMG84-52,,0,-9999,55,50,1,35,35,-9999,35,-16.84,128.34
PM630894,KIMBERLEY,STMSD,429787,8137418,0,AMG84-52,,0,-9999,45,50,1,55,50,-9999,30,-16.84,128.34
PM630895,KIMBERLEY,STMSD,429111,8137320,0,AMG84-52,,0,-9999,20,25,1,20,65,-9999,50,-16.84,128.33
PM630896,KIMBERLEY,STMSD,428959,8137142,0,AMG84-52,,0,-9999,15,15,1,20,50,-9999,50,-16.84,128.33
PM630897,KIMBERLEY,STMSD,427675,8134890,0,AMG84-52,,0,-9999,25,25,1,25,15,-9999,20,-16.86,128.32
PM630898,KIMBERLEY,STMSD,427395,8135229,0,AMG84-52,,0,-9999,50,55,5,50,25,-9999,35,-16.86,128.31
PM630899,KIMBERLEY,STMSD,427482,8135446,0,AMG84-52,,0,-9999,40,20,1,25,15,-9999,40,-16.86,128.32
PM630900,KIMBERLEY,STMSD,427639,8136188,0,AMG84-52,,0,-9999,45,25,2,35,90,-9999,30,-16.85,128.32
PM630901,KIMBERLEY,STMSD,428561,8135232,0,AMG84-52,,0,-9999,45,70,10,90,80,-9999,30,-16.86,128.33
PM630902,KIMBERLEY,STMSD,428480,8135660,0,AMG84-52,,0,-9999,15,60,5,50,90,-9999,25,-16.85,128.32
PM630903,KIMBERLEY,STMSD,428425,8135973,0,AMG84-52,,0,-9999,25,60,5,45,35,-9999,20,-16.85,128.32
PM630904,KIMBERLEY,STMSD,428328,8136411,0,AMG84-52,,0,-9999,25,45,5,45,50,-9999,20,-16.85,128.32
PM630905,KIMBERLEY,STMSD,428521,8136519,0,AMG84-52,,0,-9999,25,30,1,40,50,-9999,40,-16.85,128.33
PM630906,KIMBERLEY,STMSD,428813,8136300,0,AMG84-52,,0,-9999,30,35,1,45,30,-9999,30,-16.85,128.33
PM630907,KIMBERLEY,STMSD,429158,8135947,0,AMG84-52,,0,-9999,40,40,2,25,35,-9999,55,-16.85,128.33
PM630908,KIMBERLEY,STMSD,429186,8135713,0,AMG84-52,,0,-9999,45,35,1,35,35,-9999,90,-16.85,128.33
PM630909,KIMBERLEY,STMSD,429360,8135767,0,AMG84-52,,0,-9999,45,20,1,35,25,-9999,50,-16.85,128.33
PM630910,KIMBERLEY,STMSD,429799,8135715,0,AMG84-52,,0,-9999,50,95,5,75,35,-9999,45,-16.85,128.34
PM630911,KIMBERLEY,STMSD,429336,8135392,0,AMG84-52,,0,-9999,45,55,3,45,50,-9999,35,-16.86,128.33
PM630912,KIMBERLEY,STMSD,433929,8136385,0,AMG84-52,,0,-9999,30,15,1,20,80,-9999,35,-16.85,128.38
PM630913,KIMBERLEY,STMSD,433666,8136624,0,AMG84-52,,0,-9999,25,25,1,20,90,-9999,50,-16.85,128.37
PM630914,KIMBERLEY,STMSD,433433,8136590,0,AMG84-52,,0,-9999,40,40,2,45,65,-9999,70,-16.85,128.37
PM630915,KIMBERLEY,STMSD,433653,8136809,0,AMG84-52,,0,-9999,25,25,1,25,50,-9999,45,-16.84,128.37
PM630916,KIMBERLEY,STMSD,433546,8136986,0,AMG84-52,,0,-9999,25,40,1,35,80,-9999,70,-16.84,128.37
PM630917,KIMBERLEY,STMSD,433675,8137034,0,AMG84-52,,0,-9999,20,20,1,25,25,-9999,80,-16.84,128.37
PM630918,KIMBERLEY,STMSD,433268,8137201,0,AMG84-52,,0,-9999,20,15,1,20,35,-9999,40,-16.84,128.37
PM630919,KIMBERLEY,STMSD,433312,8136942,0,AMG84-52,,0,-9999,25,20,1,30,50,-9999,45,-16.84,128.37
PM630920,KIMBERLEY,STMSD,433190,8136775,0,AMG84-52,,0,-9999,25,20,1,35,50,-9999,55,-16.84,128.37
PM630921,KIMBERLEY,STMSD,433063,8136967,0,AMG84-52,,0,-9999,30,45,1,45,65,-9999,45,-16.84,128.37
PM630922,KIMBERLEY,STMSD,432934,8136915,0,AMG84-52,,0,-9999,15,50,1,25,65,-9999,55,-16.84,128.37
PM630923,KIMBERLEY,STMSD,433090,8137162,0,AMG84-52,,0,-9999,15,40,1,35,50,-9999,50,-16.84,128.37
PM630924,KIMBERLEY,STMSD,432970,8137135,0,AMG84-52,,0,-9999,20,30,1,25,35,-9999,55,-16.84,128.37
PM630925,KIMBERLEY,STMSD,432709,8137260,0,AMG84-52,,0,-9999,25,20,1,25,35,-9999,45,-16.84,128.36
PM630926,KIMBERLEY,STMSD,432798,8137331,0,AMG84-52,,0,-9999,45,30,1,45,50,-9999,70,-16.84,128.37
PM630927,KIMBERLEY,STMSD,432690,8136895,0,AMG84-52,,0,-9999,30,20,1,50,25,-9999,40,-16.84,128.36
PM630928,KIMBERLEY,STMSD,433171,8136145,0,AMG84-52,,0,-9999,30,20,1,20,35,-9999,40,-16.85,128.37
PM630929,KIMBERLEY,STMSD,432896,8136160,0,AMG84-52,,0,-9999,30,15,1,30,35,-9999,40,-16.85,128.37
PM630930,KIMBERLEY,STMSD,432659,8136340,0,AMG84-52,,0,-9999,25,10,1,30,35,-9999,50,-16.85,128.36
PM630931,KIMBERLEY,STMSD,432378,8136185,0,AMG84-52,,0,-9999,40,25,1,35,35,-9999,25,-16.85,128.36
PM630932,KIMBERLEY,STMSD,432350,8136374,0,AMG84-52,,0,-9999,25,20,1,50,35,-9999,25,-16.85,128.36
PM630933,KIMBERLEY,STMSD,432203,8136511,0,AMG84-52,,0,-9999,30,25,1,50,30,-9999,35,-16.85,128.36
PM630934,KIMBERLEY,STMSD,431975,8136437,0,AMG84-52,,0,-9999,45,110,1,70,50,-9999,40,-16.85,128.36
PM630935,KIMBERLEY,STMSD,433021,8135518,0,AMG84-52,,0,-9999,10,15,1,15,25,-9999,15,-16.86,128.37
PM630936,KIMBERLEY,STMSD,432383,8135266,0,AMG84-52,,0,-9999,10,15,1,20,15,-9999,20,-16.86,128.36
PM630937,KIMBERLEY,STMSD,431959,8135597,0,AMG84-52,,0,-9999,15,10,1,15,35,-9999,35,-16.86,128.36
PM630938,KIMBERLEY,STMSD,431847,8135410,0,AMG84-52,,0,-9999,20,15,1,25,35,-9999,10,-16.86,128.36
